,CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,Cluster
3401,53402.0,1.0,1.0,1.0,1.0,17.0,0.0,5.0,0.0,4.0,2.0,21.0,1.0,2.0,8.0,5.0,1.0,2.0,149.0,0
3402,53403.0,0.0,7.0,0.0,1.0,20.0,0.0,4.0,0.0,3.0,2.0,19.0,3.0,2.0,5.0,2.0,0.0,2.0,160.0,0
3403,53404.0,0.0,19.0,1.0,1.0,7.0,2.0,4.0,0.0,4.0,2.0,15.0,3.0,2.0,5.0,2.0,0.0,1.0,148.0,0
3404,53405.0,0.0,24.0,0.0,1.0,7.0,2.0,4.0,1.0,4.0,2.0,15.0,4.0,5.0,11.0,2.0,0.0,1.0,299.0,0
3405,53406.0,0.0,7.0,2.0,1.0,7.0,1.0,2.0,0.0,3.0,2.0,14.0,3.0,0.0,3.0,4.0,1.0,1.0,180.0,0
3406,53407.0,0.0,15.0,2.0,1.0,16.0,2.0,4.0,1.0,4.0,2.0,15.0,12.0,3.0,4.0,3.0,0.0,2.0,319.0,0
3407,53408.0,0.0,1.0,0.0,1.0,23.0,1.0,4.0,0.0,3.0,3.0,15.0,3.0,2.0,11.0,4.0,0.0,3.0,153.0,0
3408,53409.0,0.0,19.0,2.0,1.0,30.0,1.0,4.0,1.0,3.0,2.0,16.0,9.0,0.0,3.0,5.0,1.0,2.0,161.0,0
3409,53410.0,0.0,21.0,0.0,3.0,11.0,0.0,4.0,0.0,3.0,2.0,18.0,8.0,0.0,3.0,2.0,1.0,2.0,167.0,0
3410,53411.0,1.0,1.0,1.0,1.0,29.0,1.0,4.0,0.0,3.0,2.0,12.0,2.0,2.0,6.0,3.0,1.0,1.0,146.0,0
3411,53412.0,0.0,24.0,0.0,1.0,31.0,1.0,4.0,1.0,4.0,2.0,19.0,6.0,5.0,5.0,3.0,1.0,1.0,265.0,0
3412,53413.0,0.0,12.0,2.0,1.0,17.0,1.0,4.0,1.0,4.0,2.0,18.0,3.0,2.0,2.0,3.0,0.0,1.0,152.0,0
3413,53414.0,0.0,23.0,0.0,1.0,14.0,2.0,4.0,1.0,4.0,2.0,14.0,8.0,4.0,8.0,3.0,0.0,1.0,233.0,0
3414,53415.0,0.0,1.0,0.0,1.0,24.0,2.0,5.0,0.0,3.0,4.0,16.0,3.0,0.0,3.0,3.0,0.0,3.0,169.0,0
3415,53416.0,1.0,1.0,0.0,1.0,21.0,2.0,5.0,1.0,3.0,2.0,25.0,3.0,2.0,3.0,4.0,1.0,2.0,162.0,0
3416,53417.0,0.0,5.0,2.0,1.0,7.0,1.0,4.0,0.0,4.0,2.0,13.0,4.0,0.0,3.0,5.0,0.0,2.0,166.0,0
3417,53418.0,0.0,1.0,2.0,1.0,12.0,0.0,4.0,1.0,4.0,2.0,16.0,1.0,1.0,3.0,2.0,0.0,2.0,136.0,0
3418,53419.0,0.0,28.0,0.0,1.0,24.0,1.0,4.0,0.0,3.0,2.0,12.0,9.0,4.0,10.0,3.0,0.0,2.0,232.0,0
3419,53420.0,0.0,9.0,0.0,1.0,32.0,2.0,4.0,0.0,3.0,11.0,12.0,3.0,4.0,3.0,3.0,1.0,3.0,229.0,0
3420,53421.0,0.0,4.0,0.0,1.0,15.0,1.0,2.0,0.0,4.0,2.0,13.0,8.0,4.0,2.0,5.0,1.0,1.0,239.0,0
3421,53422.0,1.0,1.0,0.0,1.0,18.0,0.0,5.0,0.0,4.0,2.0,16.0,1.0,2.0,3.0,5.0,1.0,1.0,151.0,0
3422,53423.0,1.0,1.0,2.0,1.0,12.0,0.0,4.0,0.0,3.0,2.0,18.0,3.0,2.0,2.0,4.0,0.0,1.0,149.0,0
3423,53424.0,0.0,1.0,0.0,1.0,9.0,1.0,2.0,1.0,3.0,2.0,13.0,4.0,0.0,3.0,2.0,0.0,2.0,180.0,0
3424,53425.0,0.0,1.0,1.0,1.0,15.0,1.0,6.0,1.0,4.0,2.0,16.0,2.0,2.0,3.0,5.0,0.0,2.0,150.0,0
3425,53426.0,0.0,22.0,0.0,1.0,13.0,0.0,5.0,1.0,4.0,3.0,14.0,3.0,0.0,4.0,3.0,0.0,1.0,167.0,0
3426,53427.0,0.0,22.0,0.0,1.0,11.0,0.0,5.0,1.0,4.0,2.0,15.0,9.0,4.0,9.0,3.0,0.0,2.0,235.0,0
3427,53428.0,0.0,15.0,0.0,1.0,14.0,0.0,4.0,0.0,3.0,3.0,15.0,2.0,0.0,8.0,3.0,0.0,2.0,175.0,0
3428,53429.0,0.0,13.0,0.0,1.0,7.0,1.0,5.0,0.0,4.0,2.0,17.0,9.0,5.0,3.0,2.0,0.0,1.0,252.0,0
3429,53430.0,0.0,1.0,0.0,1.0,9.0,1.0,4.0,0.0,3.0,3.0,19.0,3.0,0.0,2.0,2.0,0.0,1.0,167.0,0
3430,53431.0,0.0,9.0,0.0,1.0,17.0,2.0,4.0,1.0,3.0,2.0,21.0,3.0,2.0,3.0,2.0,0.0,2.0,164.0,0
3431,53432.0,0.0,16.0,0.0,3.0,12.0,1.0,4.0,1.0,3.0,2.0,15.0,1.0,3.0,8.0,3.0,0.0,1.0,308.0,0
3432,53433.0,0.0,24.0,1.0,1.0,16.0,1.0,4.0,1.0,4.0,2.0,19.0,1.0,2.0,6.0,2.0,0.0,2.0,149.0,0
3433,53434.0,0.0,31.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,5.0,14.0,4.0,5.0,5.0,2.0,1.0,1.0,262.0,0
3434,53435.0,1.0,1.0,0.0,1.0,18.0,1.0,6.0,0.0,4.0,2.0,16.0,1.0,0.0,7.0,4.0,0.0,2.0,173.0,0
3435,53436.0,0.0,29.0,2.0,1.0,25.0,1.0,4.0,1.0,4.0,7.0,15.0,8.0,0.0,5.0,4.0,1.0,7.0,189.0,0
3436,53437.0,0.0,15.0,2.0,1.0,14.0,2.0,6.0,0.0,3.0,6.0,23.0,11.0,3.0,3.0,3.0,0.0,2.0,325.0,0
3437,53438.0,0.0,12.0,0.0,3.0,10.0,0.0,4.0,1.0,3.0,2.0,13.0,1.0,0.0,10.0,2.0,1.0,2.0,194.0,0
3438,53439.0,1.0,1.0,2.0,3.0,36.0,0.0,6.0,1.0,4.0,3.0,19.0,3.0,0.0,10.0,5.0,0.0,1.0,175.0,0
3439,53440.0,1.0,16.0,0.0,3.0,9.0,1.0,6.0,0.0,3.0,7.0,16.0,10.0,3.0,3.0,2.0,0.0,6.0,323.0,0
3440,53441.0,0.0,18.0,0.0,3.0,35.0,1.0,2.0,0.0,3.0,2.0,19.0,12.0,5.0,5.0,2.0,1.0,2.0,258.0,0
3441,53442.0,0.0,24.0,2.0,3.0,7.0,1.0,4.0,0.0,4.0,2.0,13.0,14.0,0.0,2.0,3.0,0.0,2.0,188.0,0
3442,53443.0,1.0,1.0,0.0,1.0,23.0,0.0,2.0,0.0,3.0,16.0,17.0,15.0,2.0,3.0,5.0,0.0,16.0,152.0,0
3443,53444.0,0.0,13.0,2.0,1.0,29.0,0.0,4.0,0.0,3.0,2.0,14.0,9.0,4.0,3.0,5.0,1.0,2.0,234.0,0
3444,53445.0,0.0,7.0,2.0,3.0,15.0,0.0,5.0,0.0,3.0,3.0,20.0,3.0,2.0,2.0,2.0,0.0,3.0,148.0,0
3445,53446.0,0.0,19.0,0.0,3.0,18.0,1.0,4.0,0.0,3.0,2.0,15.0,2.0,5.0,5.0,2.0,0.0,2.0,302.0,0
3446,53447.0,0.0,6.0,2.0,1.0,36.0,0.0,4.0,0.0,4.0,8.0,13.0,8.0,2.0,11.0,3.0,0.0,6.0,165.0,0
3447,53448.0,0.0,8.0,0.0,3.0,7.0,2.0,2.0,1.0,4.0,2.0,12.0,3.0,0.0,2.0,2.0,0.0,2.0,222.0,0
3448,53449.0,0.0,31.0,0.0,3.0,7.0,1.0,4.0,1.0,4.0,2.0,15.0,5.0,4.0,5.0,2.0,1.0,1.0,244.0,0
3449,53450.0,0.0,19.0,1.0,2.0,31.0,0.0,4.0,1.0,3.0,2.0,17.0,5.0,2.0,3.0,4.0,0.0,1.0,147.0,0
3450,53451.0,0.0,27.0,2.0,3.0,9.0,1.0,5.0,0.0,3.0,7.0,13.0,13.0,4.0,4.0,4.0,0.0,1.0,200.0,0
3451,53452.0,1.0,1.0,0.0,1.0,22.0,2.0,4.0,1.0,3.0,2.0,15.0,1.0,0.0,9.0,3.0,0.0,1.0,173.0,0
3452,53453.0,1.0,1.0,2.0,1.0,9.0,1.0,4.0,1.0,3.0,2.0,15.0,3.0,2.0,8.0,5.0,1.0,2.0,145.0,0
3453,53454.0,0.0,8.0,1.0,3.0,17.0,1.0,4.0,0.0,3.0,2.0,20.0,1.0,2.0,3.0,3.0,1.0,1.0,147.0,0
3454,53455.0,0.0,2.0,1.0,3.0,17.0,1.0,4.0,1.0,4.0,2.0,23.0,1.0,2.0,3.0,4.0,0.0,2.0,136.0,0
3455,53456.0,0.0,12.0,2.0,1.0,10.0,1.0,4.0,1.0,3.0,3.0,17.0,3.0,2.0,5.0,3.0,0.0,3.0,153.0,0
3456,53457.0,0.0,24.0,0.0,1.0,9.0,1.0,4.0,1.0,4.0,8.0,15.0,8.0,3.0,4.0,3.0,1.0,8.0,317.0,0
3457,53458.0,0.0,11.0,0.0,1.0,10.0,0.0,4.0,0.0,3.0,2.0,16.0,2.0,0.0,5.0,4.0,0.0,2.0,166.0,0
3458,53459.0,0.0,14.0,0.0,3.0,33.0,1.0,4.0,1.0,4.0,8.0,15.0,6.0,0.0,3.0,5.0,0.0,6.0,209.0,0
3459,53460.0,0.0,1.0,2.0,1.0,7.0,2.0,5.0,0.0,4.0,2.0,14.0,4.0,2.0,3.0,3.0,0.0,2.0,145.0,0
3460,53461.0,0.0,23.0,0.0,1.0,7.0,2.0,4.0,1.0,3.0,3.0,15.0,3.0,3.0,11.0,2.0,0.0,2.0,321.0,0
3461,53462.0,0.0,28.0,0.0,3.0,9.0,1.0,5.0,0.0,3.0,2.0,12.0,1.0,4.0,8.0,3.0,0.0,7.0,232.0,0
3462,53463.0,0.0,33.0,2.0,1.0,16.0,1.0,4.0,0.0,4.0,2.0,20.0,4.0,2.0,4.0,3.0,0.0,1.0,154.0,0
3463,53464.0,0.0,13.0,0.0,1.0,19.0,0.0,5.0,0.0,3.0,8.0,12.0,3.0,4.0,2.0,2.0,0.0,6.0,214.0,0
3464,53465.0,0.0,29.0,2.0,1.0,9.0,0.0,5.0,1.0,3.0,7.0,15.0,3.0,5.0,9.0,5.0,0.0,4.0,293.0,0
3465,53466.0,0.0,17.0,0.0,3.0,32.0,2.0,5.0,1.0,4.0,2.0,14.0,1.0,4.0,7.0,2.0,0.0,2.0,259.0,0
3466,53467.0,1.0,1.0,2.0,3.0,16.0,0.0,4.0,0.0,3.0,2.0,15.0,3.0,2.0,3.0,2.0,1.0,1.0,148.0,0
3467,53468.0,1.0,1.0,1.0,1.0,17.0,0.0,5.0,0.0,3.0,2.0,14.0,1.0,2.0,3.0,5.0,0.0,2.0,139.0,0
3468,53469.0,0.0,23.0,0.0,1.0,15.0,2.0,5.0,0.0,4.0,2.0,24.0,8.0,0.0,10.0,5.0,1.0,2.0,171.0,0
3469,53470.0,1.0,15.0,0.0,1.0,11.0,1.0,4.0,1.0,3.0,3.0,13.0,8.0,2.0,11.0,3.0,1.0,2.0,150.0,0
3470,53471.0,1.0,1.0,2.0,1.0,31.0,0.0,5.0,1.0,4.0,2.0,13.0,3.0,4.0,3.0,5.0,0.0,1.0,212.0,0
3471,53472.0,0.0,1.0,0.0,1.0,7.0,1.0,5.0,1.0,3.0,2.0,17.0,4.0,2.0,3.0,5.0,0.0,1.0,165.0,0
3472,53473.0,0.0,4.0,0.0,1.0,27.0,1.0,4.0,1.0,3.0,2.0,16.0,3.0,0.0,2.0,5.0,0.0,2.0,225.0,0
3473,53474.0,0.0,15.0,0.0,1.0,14.0,1.0,2.0,0.0,3.0,2.0,14.0,9.0,2.0,3.0,3.0,0.0,2.0,159.0,0
3474,53475.0,0.0,12.0,0.0,1.0,24.0,1.0,5.0,0.0,4.0,2.0,19.0,3.0,4.0,2.0,3.0,0.0,1.0,213.0,0
3475,53476.0,0.0,14.0,0.0,1.0,27.0,1.0,4.0,1.0,4.0,12.0,21.0,3.0,4.0,6.0,2.0,0.0,5.0,228.0,0
3476,53477.0,0.0,1.0,2.0,1.0,15.0,1.0,6.0,1.0,3.0,2.0,20.0,3.0,2.0,3.0,3.0,0.0,2.0,171.0,0
3477,53478.0,0.0,29.0,2.0,1.0,9.0,1.0,4.0,1.0,4.0,2.0,19.0,3.0,4.0,5.0,4.0,0.0,2.0,235.0,0
3478,53479.0,0.0,2.0,0.0,1.0,17.0,0.0,4.0,0.0,3.0,2.0,14.0,8.0,0.0,5.0,3.0,0.0,2.0,162.0,0
3479,53480.0,1.0,8.0,0.0,2.0,7.0,1.0,5.0,1.0,4.0,4.0,15.0,3.0,4.0,11.0,5.0,0.0,3.0,230.0,0
3480,53481.0,0.0,7.0,0.0,1.0,12.0,2.0,5.0,1.0,3.0,2.0,16.0,3.0,4.0,6.0,2.0,0.0,1.0,196.0,0
3481,53482.0,1.0,1.0,0.0,3.0,11.0,0.0,4.0,1.0,3.0,5.0,23.0,3.0,4.0,2.0,5.0,1.0,4.0,221.0,0
3482,53483.0,1.0,1.0,2.0,1.0,36.0,0.0,5.0,0.0,3.0,4.0,23.0,9.0,0.0,3.0,3.0,0.0,4.0,170.0,0
3483,53484.0,0.0,2.0,1.0,1.0,22.0,2.0,4.0,1.0,3.0,3.0,17.0,3.0,2.0,3.0,3.0,0.0,3.0,147.0,0
3484,53485.0,0.0,8.0,2.0,1.0,10.0,0.0,4.0,1.0,3.0,2.0,18.0,5.0,0.0,2.0,2.0,0.0,2.0,203.0,0
3485,53486.0,0.0,11.0,0.0,3.0,17.0,2.0,5.0,0.0,3.0,2.0,15.0,1.0,0.0,4.0,2.0,1.0,1.0,192.0,0
3486,53487.0,1.0,1.0,0.0,1.0,11.0,1.0,4.0,1.0,3.0,6.0,16.0,7.0,2.0,3.0,2.0,1.0,6.0,162.0,0
3487,53488.0,1.0,1.0,1.0,1.0,28.0,2.0,4.0,1.0,3.0,2.0,21.0,1.0,2.0,3.0,3.0,0.0,2.0,149.0,0
3488,53489.0,1.0,1.0,1.0,1.0,32.0,0.0,5.0,1.0,3.0,3.0,21.0,3.0,2.0,6.0,4.0,1.0,1.0,148.0,0
3489,53490.0,0.0,16.0,0.0,1.0,9.0,1.0,4.0,1.0,3.0,14.0,15.0,8.0,5.0,2.0,5.0,0.0,6.0,302.0,0
3490,53491.0,1.0,1.0,2.0,1.0,5.0,2.0,5.0,1.0,3.0,2.0,16.0,1.0,2.0,3.0,4.0,0.0,1.0,151.0,0
3491,53492.0,1.0,14.0,2.0,3.0,7.0,0.0,4.0,1.0,3.0,2.0,15.0,1.0,0.0,5.0,3.0,1.0,1.0,172.0,0
3492,53493.0,0.0,7.0,2.0,3.0,14.0,1.0,4.0,0.0,2.0,2.0,18.0,3.0,0.0,2.0,4.0,0.0,2.0,168.0,0
3493,53494.0,0.0,8.0,2.0,1.0,10.0,1.0,5.0,1.0,3.0,2.0,18.0,1.0,2.0,5.0,2.0,0.0,2.0,155.0,0
3494,53495.0,0.0,22.0,2.0,1.0,7.0,0.0,2.0,1.0,3.0,3.0,15.0,2.0,5.0,4.0,2.0,0.0,1.0,294.0,0
3495,53496.0,0.0,19.0,2.0,3.0,16.0,1.0,5.0,0.0,4.0,5.0,14.0,13.0,0.0,3.0,3.0,0.0,1.0,181.0,0
3496,53497.0,0.0,26.0,0.0,1.0,14.0,0.0,4.0,1.0,3.0,5.0,20.0,3.0,4.0,9.0,4.0,0.0,4.0,229.0,0
3497,53498.0,0.0,12.0,0.0,3.0,17.0,2.0,5.0,1.0,4.0,3.0,15.0,3.0,4.0,2.0,3.0,1.0,3.0,212.0,0
3498,53499.0,0.0,3.0,0.0,1.0,35.0,2.0,4.0,0.0,4.0,2.0,23.0,8.0,2.0,6.0,2.0,0.0,1.0,150.0,0
3499,53500.0,0.0,2.0,0.0,1.0,10.0,2.0,4.0,0.0,4.0,2.0,18.0,8.0,4.0,2.0,4.0,0.0,1.0,202.0,0
3500,53501.0,0.0,23.0,0.0,3.0,10.0,1.0,4.0,1.0,3.0,5.0,15.0,10.0,5.0,5.0,3.0,0.0,2.0,300.0,0
3501,53502.0,0.0,12.0,0.0,3.0,9.0,0.0,4.0,1.0,3.0,2.0,17.0,1.0,4.0,9.0,4.0,0.0,2.0,199.0,0
3502,53503.0,0.0,17.0,2.0,1.0,34.0,1.0,4.0,0.0,3.0,2.0,12.0,2.0,4.0,10.0,5.0,0.0,1.0,233.0,0
3503,53504.0,1.0,3.0,2.0,1.0,9.0,2.0,4.0,1.0,3.0,2.0,12.0,6.0,5.0,9.0,2.0,0.0,8.0,247.0,0
3504,53505.0,0.0,14.0,0.0,1.0,21.0,0.0,5.0,1.0,3.0,5.0,15.0,10.0,3.0,3.0,3.0,0.0,5.0,321.0,0
3505,53506.0,0.0,1.0,1.0,1.0,7.0,0.0,5.0,0.0,4.0,3.0,12.0,3.0,2.0,3.0,4.0,1.0,1.0,146.0,0
3506,53507.0,0.0,13.0,2.0,1.0,16.0,0.0,4.0,1.0,4.0,2.0,16.0,4.0,0.0,22.0,4.0,0.0,2.0,193.0,0
3507,53508.0,0.0,13.0,2.0,1.0,25.0,0.0,4.0,1.0,4.0,2.0,21.0,10.0,0.0,4.0,2.0,0.0,2.0,203.0,0
3508,53509.0,0.0,5.0,2.0,3.0,27.0,1.0,2.0,1.0,4.0,3.0,13.0,3.0,2.0,2.0,2.0,0.0,2.0,153.0,0
3509,53510.0,0.0,2.0,0.0,1.0,9.0,1.0,5.0,1.0,4.0,2.0,18.0,5.0,2.0,2.0,4.0,0.0,1.0,157.0,0
3510,53511.0,0.0,9.0,2.0,3.0,18.0,2.0,4.0,1.0,3.0,2.0,12.0,3.0,0.0,3.0,2.0,0.0,1.0,175.0,0
3511,53512.0,0.0,23.0,0.0,3.0,15.0,1.0,5.0,1.0,3.0,2.0,18.0,4.0,5.0,8.0,4.0,0.0,2.0,256.0,0
3512,53513.0,0.0,8.0,2.0,1.0,9.0,0.0,4.0,1.0,4.0,2.0,12.0,3.0,0.0,4.0,3.0,0.0,2.0,165.0,0
3513,53514.0,0.0,3.0,2.0,1.0,17.0,2.0,4.0,0.0,4.0,2.0,15.0,2.0,2.0,2.0,4.0,0.0,2.0,158.0,0
3514,53515.0,0.0,16.0,0.0,1.0,36.0,0.0,6.0,1.0,3.0,2.0,20.0,1.0,0.0,6.0,2.0,0.0,2.0,168.0,0
3515,53516.0,0.0,3.0,0.0,1.0,15.0,1.0,5.0,1.0,4.0,2.0,14.0,3.0,0.0,3.0,2.0,1.0,1.0,176.0,0
3516,53517.0,0.0,12.0,0.0,2.0,7.0,1.0,2.0,1.0,3.0,6.0,14.0,1.0,2.0,3.0,3.0,0.0,2.0,153.0,0
3517,53518.0,0.0,5.0,2.0,1.0,13.0,2.0,5.0,1.0,3.0,2.0,15.0,3.0,2.0,3.0,3.0,1.0,2.0,152.0,0
3518,53519.0,1.0,1.0,2.0,1.0,15.0,0.0,4.0,1.0,4.0,2.0,13.0,1.0,2.0,3.0,3.0,0.0,1.0,144.0,0
3519,53520.0,1.0,1.0,0.0,3.0,16.0,0.0,4.0,0.0,4.0,2.0,18.0,4.0,0.0,2.0,5.0,1.0,1.0,207.0,0
3520,53521.0,0.0,15.0,0.0,1.0,19.0,1.0,4.0,1.0,3.0,2.0,12.0,1.0,2.0,5.0,2.0,1.0,2.0,173.0,0
3521,53522.0,1.0,1.0,2.0,1.0,22.0,1.0,4.0,1.0,4.0,3.0,13.0,3.0,2.0,3.0,3.0,0.0,3.0,151.0,0
3522,53523.0,0.0,11.0,0.0,1.0,32.0,2.0,5.0,0.0,3.0,2.0,14.0,4.0,0.0,9.0,2.0,0.0,1.0,182.0,0
3523,53524.0,0.0,1.0,0.0,1.0,13.0,1.0,5.0,1.0,3.0,3.0,14.0,3.0,2.0,3.0,3.0,0.0,3.0,150.0,0
3524,53525.0,0.0,8.0,0.0,3.0,16.0,1.0,4.0,0.0,4.0,2.0,21.0,4.0,0.0,3.0,3.0,0.0,2.0,182.0,0
3525,53526.0,0.0,9.0,0.0,2.0,15.0,0.0,4.0,1.0,4.0,2.0,18.0,5.0,2.0,3.0,3.0,0.0,1.0,168.0,0
3526,53527.0,1.0,1.0,0.0,3.0,30.0,1.0,5.0,0.0,3.0,4.0,14.0,11.0,4.0,3.0,5.0,0.0,1.0,198.0,0
3527,53528.0,0.0,14.0,2.0,1.0,16.0,0.0,4.0,0.0,3.0,2.0,18.0,14.0,4.0,11.0,3.0,0.0,1.0,260.0,0
3528,53529.0,1.0,6.0,2.0,3.0,19.0,0.0,4.0,1.0,3.0,14.0,13.0,15.0,5.0,2.0,5.0,1.0,1.0,263.0,0
3529,53530.0,0.0,16.0,0.0,3.0,11.0,0.0,4.0,1.0,3.0,2.0,14.0,6.0,0.0,9.0,5.0,0.0,2.0,177.0,0
3530,53531.0,0.0,9.0,1.0,1.0,7.0,1.0,5.0,1.0,3.0,2.0,13.0,8.0,2.0,8.0,3.0,0.0,2.0,148.0,0
3531,53532.0,0.0,1.0,0.0,1.0,31.0,0.0,4.0,1.0,3.0,2.0,23.0,3.0,2.0,10.0,4.0,0.0,2.0,161.0,0
3532,53533.0,1.0,1.0,0.0,1.0,19.0,1.0,4.0,0.0,4.0,2.0,12.0,1.0,2.0,3.0,2.0,1.0,2.0,150.0,0
3533,53534.0,0.0,1.0,0.0,1.0,10.0,1.0,2.0,1.0,3.0,2.0,23.0,8.0,2.0,3.0,2.0,0.0,2.0,169.0,0
3534,53535.0,0.0,4.0,0.0,3.0,17.0,1.0,5.0,1.0,4.0,2.0,19.0,5.0,0.0,3.0,3.0,0.0,2.0,191.0,0
3535,53536.0,0.0,14.0,2.0,1.0,33.0,1.0,5.0,0.0,4.0,2.0,14.0,1.0,0.0,5.0,2.0,1.0,2.0,169.0,0
3536,53537.0,0.0,9.0,0.0,1.0,9.0,2.0,5.0,1.0,3.0,7.0,19.0,3.0,4.0,4.0,4.0,0.0,7.0,228.0,0
3537,53538.0,0.0,8.0,2.0,1.0,7.0,0.0,5.0,1.0,4.0,5.0,21.0,10.0,0.0,2.0,5.0,0.0,2.0,178.0,0
3538,53539.0,0.0,9.0,2.0,1.0,11.0,1.0,5.0,1.0,3.0,3.0,14.0,3.0,2.0,3.0,2.0,0.0,3.0,149.0,0
3539,53540.0,1.0,7.0,0.0,3.0,16.0,0.0,6.0,0.0,3.0,2.0,14.0,4.0,0.0,10.0,3.0,0.0,2.0,178.0,0
3540,53541.0,0.0,6.0,2.0,3.0,9.0,2.0,4.0,0.0,4.0,2.0,13.0,1.0,2.0,3.0,5.0,0.0,1.0,153.0,0
3541,53542.0,0.0,33.0,0.0,1.0,11.0,2.0,4.0,0.0,4.0,5.0,14.0,3.0,3.0,6.0,5.0,0.0,1.0,324.0,0
3542,53543.0,0.0,3.0,0.0,1.0,13.0,1.0,4.0,0.0,3.0,2.0,14.0,9.0,2.0,3.0,2.0,0.0,1.0,156.0,0
3543,53544.0,0.0,1.0,0.0,1.0,16.0,0.0,4.0,1.0,3.0,2.0,26.0,1.0,2.0,3.0,5.0,0.0,1.0,151.0,0
3544,53545.0,0.0,19.0,0.0,1.0,14.0,1.0,4.0,0.0,3.0,2.0,20.0,3.0,2.0,6.0,3.0,1.0,2.0,170.0,0
3545,53546.0,0.0,11.0,0.0,1.0,7.0,1.0,5.0,0.0,3.0,4.0,14.0,12.0,0.0,3.0,2.0,0.0,4.0,190.0,0
3546,53547.0,0.0,1.0,0.0,1.0,10.0,0.0,5.0,1.0,3.0,2.0,13.0,3.0,2.0,3.0,3.0,0.0,1.0,155.0,0
3547,53548.0,1.0,8.0,0.0,1.0,17.0,0.0,4.0,1.0,4.0,2.0,12.0,3.0,2.0,3.0,3.0,1.0,2.0,154.0,0
3548,53549.0,0.0,27.0,0.0,1.0,14.0,2.0,4.0,0.0,3.0,5.0,15.0,8.0,3.0,5.0,3.0,0.0,5.0,311.0,0
3549,53550.0,0.0,3.0,1.0,1.0,22.0,1.0,6.0,0.0,4.0,2.0,19.0,4.0,2.0,2.0,2.0,1.0,2.0,147.0,0
3550,53551.0,1.0,1.0,2.0,1.0,10.0,1.0,5.0,1.0,3.0,2.0,12.0,1.0,2.0,2.0,2.0,1.0,1.0,154.0,0
3551,53552.0,0.0,23.0,0.0,3.0,9.0,1.0,4.0,0.0,4.0,16.0,15.0,10.0,5.0,10.0,5.0,0.0,13.0,295.0,0
3552,53553.0,0.0,18.0,2.0,1.0,24.0,0.0,6.0,1.0,4.0,2.0,14.0,1.0,2.0,4.0,3.0,0.0,2.0,148.0,0
3553,53554.0,0.0,7.0,0.0,2.0,9.0,1.0,4.0,1.0,3.0,2.0,14.0,5.0,2.0,3.0,3.0,0.0,1.0,161.0,0
3554,53555.0,1.0,5.0,2.0,1.0,12.0,2.0,5.0,1.0,4.0,2.0,18.0,1.0,2.0,8.0,5.0,0.0,2.0,146.0,0
3555,53556.0,0.0,4.0,0.0,3.0,36.0,2.0,4.0,1.0,4.0,2.0,20.0,4.0,0.0,10.0,5.0,0.0,2.0,166.0,0
3556,53557.0,0.0,14.0,2.0,3.0,9.0,1.0,4.0,1.0,4.0,2.0,13.0,1.0,0.0,7.0,4.0,0.0,2.0,168.0,0
3557,53558.0,0.0,24.0,2.0,1.0,9.0,1.0,4.0,0.0,2.0,3.0,15.0,3.0,5.0,4.0,5.0,0.0,3.0,304.0,0
3558,53559.0,0.0,2.0,0.0,1.0,26.0,1.0,5.0,1.0,4.0,4.0,13.0,4.0,2.0,3.0,5.0,0.0,2.0,157.0,0
3559,53560.0,0.0,23.0,0.0,1.0,22.0,1.0,4.0,1.0,3.0,2.0,15.0,4.0,3.0,7.0,4.0,0.0,2.0,316.0,0
3560,53561.0,0.0,9.0,0.0,3.0,24.0,1.0,4.0,1.0,4.0,2.0,16.0,3.0,0.0,5.0,5.0,1.0,2.0,215.0,0
3561,53562.0,1.0,1.0,1.0,1.0,24.0,1.0,4.0,0.0,4.0,2.0,14.0,1.0,2.0,3.0,4.0,0.0,1.0,147.0,0
3562,53563.0,0.0,7.0,2.0,3.0,32.0,1.0,4.0,0.0,3.0,2.0,13.0,2.0,0.0,3.0,3.0,0.0,1.0,170.0,0
3563,53564.0,0.0,13.0,0.0,1.0,13.0,2.0,6.0,1.0,3.0,2.0,15.0,8.0,2.0,3.0,3.0,0.0,1.0,152.0,0
3564,53565.0,0.0,4.0,0.0,1.0,14.0,2.0,4.0,1.0,3.0,9.0,14.0,10.0,0.0,3.0,3.0,0.0,9.0,160.0,0
3565,53566.0,0.0,18.0,0.0,1.0,36.0,0.0,4.0,1.0,3.0,2.0,26.0,18.0,0.0,3.0,2.0,0.0,2.0,170.0,0
3566,53567.0,0.0,1.0,0.0,3.0,28.0,0.0,2.0,1.0,3.0,3.0,18.0,3.0,2.0,3.0,2.0,0.0,1.0,152.0,0
3567,53568.0,0.0,23.0,0.0,1.0,9.0,2.0,4.0,1.0,3.0,2.0,12.0,5.0,0.0,4.0,2.0,0.0,2.0,199.0,0
3568,53569.0,0.0,16.0,2.0,2.0,9.0,1.0,2.0,1.0,4.0,2.0,17.0,4.0,0.0,9.0,5.0,0.0,1.0,188.0,0
